id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,valeur_fonciere,latitude,longitude,nombre_lots,Prix_m2,Year,Month,prix_m2_moy_surf_habit,prix_m2_moy_terrain
2021-150831,2021-06-22,2.0,13207,0.0,76.0,3.0,244000.0,43.286136,5.36331,2,3210.5263157894738,2021,6,5591.026326691246,9444.161121024457
2021-150885,2021-07-06,2.0,13207,0.0,55.0,3.0,130000.0,43.287126,5.358416,2,2363.6363636363635,2021,7,5591.026326691246,9444.161121024457
2021-150886,2021-06-14,2.0,13207,0.0,77.0,4.0,279000.0,43.2897,5.364152,1,3623.3766233766232,2021,6,5591.026326691246,9444.161121024457
2021-150902,2021-06-29,2.0,13207,0.0,56.0,3.0,206000.0,43.282534,5.355832,2,3678.5714285714284,2021,6,5591.026326691246,9444.161121024457
2021-150919,2021-07-09,2.0,13207,0.0,90.0,5.0,420000.0,43.287829,5.353355,1,4666.666666666667,2021,7,5591.026326691246,9444.161121024457
2021-150931,2021-06-17,2.0,13207,0.0,50.0,2.0,209000.0,43.276756,5.370041,1,4180.0,2021,6,5591.026326691246,9444.161121024457
2021-150935,2021-07-09,2.0,13207,0.0,75.0,2.0,238450.0,43.290255,5.367366,2,3179.3333333333335,2021,7,5591.026326691246,9444.161121024457
2021-150995,2021-07-13,2.0,13207,0.0,70.0,3.0,268600.0,43.287262,5.358039,1,3837.1428571428573,2021,7,5591.026326691246,9444.161121024457
2021-151007,2021-07-12,2.0,13207,0.0,39.0,1.0,189000.0,43.288167,5.359939,1,4846.153846153846,2021,7,5591.026326691246,9444.161121024457
2021-151049,2021-06-28,2.0,13207,0.0,102.0,5.0,495000.0,43.286561,5.354224,2,4852.941176470588,2021,6,5591.026326691246,9444.161121024457
2021-151120,2021-06-17,1.0,13207,176.0,110.0,4.0,715000.0,43.284436,5.352846,0,6500.0,2021,6,5591.026326691246,9444.161121024457
2021-151126,2021-06-30,2.0,13207,0.0,33.0,1.0,125000.0,43.290434,5.371218,1,3787.878787878788,2021,6,5591.026326691246,9444.161121024457
2021-151133,2021-06-18,2.0,13207,0.0,23.0,1.0,124000.0,43.279098,5.305712,1,5391.304347826087,2021,6,5591.026326691246,9444.161121024457
2021-151166,2021-06-22,2.0,13207,0.0,60.0,3.0,380000.0,43.283924,5.362614,3,6333.333333333333,2021,6,5591.026326691246,9444.161121024457
2021-151218,2021-07-07,2.0,13207,0.0,70.0,3.0,265000.0,43.290975,5.371504,2,3785.714285714286,2021,7,5591.026326691246,9444.161121024457
2021-151242,2021-07-12,2.0,13207,0.0,58.0,3.0,371000.0,43.285445,5.367728,2,6396.551724137931,2021,7,5591.026326691246,9444.161121024457
2021-151280,2021-07-13,2.0,13207,0.0,40.0,2.0,150000.0,43.279248,5.36321,1,3750.0,2021,7,5591.026326691246,9444.161121024457
2021-151282,2021-06-29,2.0,13207,0.0,34.0,3.0,227200.0,43.290951,5.356618,1,6682.35294117647,2021,6,5591.026326691246,9444.161121024457
2021-151301,2021-07-08,2.0,13207,0.0,52.0,2.0,228000.0,43.280207,5.356232,2,4384.615384615385,2021,7,5591.026326691246,9444.161121024457
2021-151354,2021-07-02,2.0,13207,0.0,100.0,3.0,693950.0,43.28383,5.351046,1,6939.5,2021,7,5591.026326691246,9444.161121024457
2021-151388,2021-06-21,2.0,13207,0.0,80.0,3.0,230000.0,43.289147,5.361023,1,2875.0,2021,6,5591.026326691246,9444.161121024457
2021-151453,2021-06-18,2.0,13207,0.0,140.0,5.0,400000.0,43.283381,5.350802,1,2857.1428571428573,2021,6,5591.026326691246,9444.161121024457
2021-151467,2021-06-29,2.0,13207,0.0,116.0,4.0,571500.0,43.291826,5.37147,1,4926.724137931034,2021,6,5591.026326691246,9444.161121024457
2021-151473,2021-07-15,1.0,13207,143.0,150.0,4.0,799000.0,43.281297,5.351887,0,5326.666666666667,2021,7,5591.026326691246,9444.161121024457
2021-151496,2021-07-02,2.0,13207,0.0,59.0,3.0,298179.0,43.279115,5.304065,1,5053.881355932203,2021,7,5591.026326691246,9444.161121024457
2021-151550,2021-07-15,2.0,13207,0.0,45.0,3.0,183000.0,43.291483,5.356615,2,4066.6666666666665,2021,7,5591.026326691246,9444.161121024457
2021-151578,2021-06-30,2.0,13207,0.0,51.0,3.0,240000.0,43.291483,5.356615,2,4705.882352941177,2021,6,5591.026326691246,9444.161121024457
2021-151581,2021-07-05,2.0,13207,0.0,40.0,1.0,125000.0,43.287082,5.36526,1,3125.0,2021,7,5591.026326691246,9444.161121024457
2021-151582,2021-07-02,2.0,13207,0.0,59.0,3.0,280000.0,43.284991,5.361206,1,4745.762711864407,2021,7,5591.026326691246,9444.161121024457
2021-151692,2021-07-15,2.0,13207,0.0,53.0,3.0,261000.0,43.291266,5.370509,2,4924.528301886792,2021,7,5591.026326691246,9444.161121024457
2021-151743,2021-07-08,2.0,13207,0.0,65.0,2.0,435000.0,43.292153,5.370975,2,6692.307692307692,2021,7,5591.026326691246,9444.161121024457
2021-151746,2021-06-29,2.0,13207,0.0,71.0,4.0,224000.0,43.28298,5.358622,2,3154.9295774647885,2021,6,5591.026326691246,9444.161121024457
2021-151747,2021-07-01,2.0,13207,0.0,84.0,3.0,368890.0,43.290023,5.364144,2,4391.547619047619,2021,7,5591.026326691246,9444.161121024457
2021-151795,2021-07-13,2.0,13207,0.0,76.0,4.0,415000.0,43.287552,5.356021,1,5460.526315789473,2021,7,5591.026326691246,9444.161121024457
2021-151801,2021-06-25,2.0,13207,0.0,62.0,2.0,271000.0,43.282353,5.35893,2,4370.967741935484,2021,6,5591.026326691246,9444.161121024457
2021-151844,2021-06-30,2.0,13207,0.0,66.0,2.0,230000.0,43.28719,5.356369,2,3484.848484848485,2021,6,5591.026326691246,9444.161121024457
2021-151906,2021-07-06,1.0,13207,126.0,83.0,4.0,795000.0,43.281757,5.357866,0,9578.313253012047,2021,7,5591.026326691246,9444.161121024457
2021-151911,2021-07-19,2.0,13207,0.0,21.0,1.0,115500.0,43.279098,5.305712,2,5500.0,2021,7,5591.026326691246,9444.161121024457
2021-152020,2021-07-02,2.0,13207,0.0,70.0,4.0,262000.0,43.290246,5.364085,1,3742.8571428571427,2021,7,5591.026326691246,9444.161121024457
2021-152030,2021-07-12,2.0,13207,0.0,62.0,2.0,365636.0,43.278275,5.372768,2,5897.354838709677,2021,7,5591.026326691246,9444.161121024457
2021-152037,2021-07-08,2.0,13207,0.0,50.0,3.0,401450.0,43.284944,5.352127,1,8029.0,2021,7,5591.026326691246,9444.161121024457
2021-152057,2021-07-02,2.0,13207,0.0,50.0,2.0,315000.0,43.285324,5.360731,1,6300.0,2021,7,5591.026326691246,9444.161121024457
2021-152141,2021-07-19,2.0,13207,0.0,30.0,1.0,250000.0,43.285914,5.358482,1,8333.333333333334,2021,7,5591.026326691246,9444.161121024457
2021-152176,2021-07-01,2.0,13207,0.0,88.0,4.0,315000.0,43.289169,5.363673,1,3579.5454545454545,2021,7,5591.026326691246,9444.161121024457
2021-152193,2021-06-30,2.0,13207,0.0,40.0,1.0,151000.0,43.290584,5.371811,1,3775.0,2021,6,5591.026326691246,9444.161121024457
2021-152201,2021-07-02,2.0,13207,0.0,64.0,2.0,450700.0,43.291505,5.357475,1,7042.1875,2021,7,5591.026326691246,9444.161121024457
2021-152203,2021-07-19,2.0,13207,0.0,78.0,4.0,278000.0,43.286836,5.35851,2,3564.102564102564,2021,7,5591.026326691246,9444.161121024457
2021-152240,2021-07-01,2.0,13207,0.0,180.0,5.0,1129318.0,43.284044,5.363954,1,6273.988888888889,2021,7,5591.026326691246,9444.161121024457
2021-152292,2021-07-22,2.0,13207,0.0,47.0,2.0,210000.0,43.290201,5.3698,1,4468.085106382979,2021,7,5591.026326691246,9444.161121024457
2021-152349,2021-07-08,2.0,13207,0.0,70.0,4.0,379000.0,43.278275,5.372768,2,5414.285714285715,2021,7,5591.026326691246,9444.161121024457
2021-152412,2021-07-20,2.0,13207,0.0,54.0,3.0,269000.0,43.289381,5.364997,2,4981.481481481482,2021,7,5591.026326691246,9444.161121024457
2021-152485,2021-07-27,2.0,13207,0.0,54.0,3.0,369350.0,43.285939,5.363127,3,6839.814814814815,2021,7,5591.026326691246,9444.161121024457
2021-152503,2021-07-23,2.0,13207,0.0,45.0,2.0,174100.0,43.287185,5.358927,1,3868.8888888888887,2021,7,5591.026326691246,9444.161121024457
2021-152562,2021-07-20,2.0,13207,0.0,33.0,2.0,73000.0,43.287185,5.358927,1,2212.121212121212,2021,7,5591.026326691246,9444.161121024457
2021-152564,2021-07-16,2.0,13207,0.0,25.0,1.0,110000.0,43.277922,5.371891,1,4400.0,2021,7,5591.026326691246,9444.161121024457
2021-152671,2021-07-07,2.0,13207,0.0,71.0,3.0,375000.0,43.286698,5.361789,1,5281.69014084507,2021,7,5591.026326691246,9444.161121024457
2021-152716,2021-07-15,2.0,13207,0.0,70.0,2.0,200000.0,43.290201,5.3698,1,2857.1428571428573,2021,7,5591.026326691246,9444.161121024457
2021-152743,2021-06-25,2.0,13207,0.0,73.0,5.0,339000.0,43.285616,5.353914,1,4643.835616438356,2021,6,5591.026326691246,9444.161121024457
2021-152752,2021-07-26,2.0,13207,0.0,34.0,2.0,182500.0,43.287185,5.358927,1,5367.64705882353,2021,7,5591.026326691246,9444.161121024457
2021-152785,2021-07-23,2.0,13207,0.0,43.0,1.0,156000.0,43.289934,5.356954,1,3627.906976744186,2021,7,5591.026326691246,9444.161121024457
2021-152825,2021-07-19,2.0,13207,0.0,31.0,2.0,110000.0,43.286693,5.359555,2,3548.3870967741937,2021,7,5591.026326691246,9444.161121024457
2021-152877,2021-07-29,2.0,13207,0.0,60.0,2.0,240000.0,43.289279,5.361677,1,4000.0,2021,7,5591.026326691246,9444.161121024457
2021-152878,2021-07-16,2.0,13207,0.0,43.0,2.0,200000.0,43.286454,5.365235,2,4651.162790697675,2021,7,5591.026326691246,9444.161121024457
2021-152907,2021-07-13,2.0,13207,0.0,53.0,2.0,220000.0,43.282149,5.358443,1,4150.943396226415,2021,7,5591.026326691246,9444.161121024457
2021-152909,2021-07-27,2.0,13207,0.0,52.0,2.0,249700.0,43.282339,5.361295,2,4801.923076923077,2021,7,5591.026326691246,9444.161121024457
2021-152955,2021-07-13,2.0,13207,0.0,67.0,3.0,160000.0,43.291211,5.358501,1,2388.0597014925374,2021,7,5591.026326691246,9444.161121024457
2021-152989,2021-07-09,2.0,13207,0.0,17.0,1.0,110000.0,43.28646,5.356507,1,6470.588235294118,2021,7,5591.026326691246,9444.161121024457
2021-153002,2021-07-28,2.0,13207,0.0,65.0,3.0,321500.0,43.285616,5.353914,1,4946.153846153846,2021,7,5591.026326691246,9444.161121024457
2021-153032,2021-07-22,2.0,13207,0.0,61.0,2.0,271100.0,43.287415,5.356244,1,4444.262295081967,2021,7,5591.026326691246,9444.161121024457
2021-153148,2021-07-29,2.0,13207,0.0,70.0,3.0,220000.0,43.286136,5.36331,1,3142.8571428571427,2021,7,5591.026326691246,9444.161121024457
2021-153186,2021-07-29,2.0,13207,0.0,50.0,2.0,388415.0,43.278544,5.373474,1,7768.3,2021,7,5591.026326691246,9444.161121024457
2021-153223,2021-07-19,2.0,13207,0.0,28.0,1.0,97000.0,43.287172,5.359528,1,3464.285714285714,2021,7,5591.026326691246,9444.161121024457
2021-153305,2021-07-22,2.0,13207,0.0,49.0,2.0,256000.0,43.286452,5.368568,1,5224.489795918367,2021,7,5591.026326691246,9444.161121024457
2021-153365,2021-07-21,2.0,13207,0.0,42.0,3.0,166000.0,43.290951,5.356618,2,3952.3809523809523,2021,7,5591.026326691246,9444.161121024457
2021-153374,2021-08-04,2.0,13207,0.0,49.0,3.0,210000.0,43.285616,5.353914,1,4285.714285714285,2021,8,5591.026326691246,9444.161121024457
2021-153396,2021-07-28,2.0,13207,0.0,38.0,1.0,116000.0,43.291126,5.367663,1,3052.6315789473683,2021,7,5591.026326691246,9444.161121024457
2021-153416,2021-07-21,2.0,13207,0.0,37.0,2.0,150000.0,43.28732,5.365732,1,4054.054054054054,2021,7,5591.026326691246,9444.161121024457
2021-153438,2021-07-26,2.0,13207,0.0,38.0,1.0,145000.0,43.289934,5.356954,1,3815.7894736842104,2021,7,5591.026326691246,9444.161121024457
2021-153478,2021-07-21,2.0,13207,0.0,35.0,1.0,150160.0,43.282725,5.360435,1,4290.285714285715,2021,7,5591.026326691246,9444.161121024457
2021-153489,2021-07-28,2.0,13207,0.0,120.0,4.0,397750.0,43.29195,5.371476,1,3314.5833333333335,2021,7,5591.026326691246,9444.161121024457
2021-153512,2021-07-30,1.0,13207,180.0,105.0,5.0,650000.0,43.27959,5.368797,0,6190.476190476191,2021,7,5591.026326691246,9444.161121024457
2021-153529,2021-07-16,2.0,13207,0.0,39.0,2.0,125000.0,43.288679,5.361632,1,3205.128205128205,2021,7,5591.026326691246,9444.161121024457
2021-153614,2021-07-23,2.0,13207,0.0,139.0,5.0,1035650.0,43.285497,5.366175,3,7450.719424460432,2021,7,5591.026326691246,9444.161121024457
2021-153637,2021-07-09,2.0,13207,0.0,30.0,2.0,100000.0,43.286129,5.355632,2,3333.3333333333335,2021,7,5591.026326691246,9444.161121024457
2021-153659,2021-07-23,2.0,13207,0.0,40.0,2.0,205000.0,43.291505,5.357475,1,5125.0,2021,7,5591.026326691246,9444.161121024457
2021-153662,2021-07-27,2.0,13207,0.0,100.0,4.0,675000.0,43.286561,5.354224,1,6750.0,2021,7,5591.026326691246,9444.161121024457
2021-153701,2021-07-29,2.0,13207,0.0,76.0,4.0,345000.0,43.288967,5.362706,1,4539.473684210527,2021,7,5591.026326691246,9444.161121024457
2021-153722,2021-07-19,2.0,13207,0.0,61.0,3.0,195000.0,43.283372,5.358715,1,3196.72131147541,2021,7,5591.026326691246,9444.161121024457
2021-153724,2021-07-29,2.0,13207,0.0,53.0,3.0,206000.0,43.290786,5.359922,2,3886.7924528301887,2021,7,5591.026326691246,9444.161121024457
2021-153785,2021-07-27,1.0,13207,197.0,145.0,6.0,1020500.0,43.279465,5.372897,0,7037.931034482759,2021,7,5591.026326691246,9444.161121024457
2021-153786,2021-08-06,2.0,13207,0.0,31.0,1.0,90654.0,43.284991,5.361206,2,2924.3225806451615,2021,8,5591.026326691246,9444.161121024457
2021-153789,2021-08-04,2.0,13207,0.0,86.0,4.0,328000.0,43.288167,5.364857,1,3813.953488372093,2021,8,5591.026326691246,9444.161121024457
2021-153798,2021-07-27,2.0,13207,0.0,20.0,1.0,98000.0,43.291288,5.368396,1,4900.0,2021,7,5591.026326691246,9444.161121024457
2021-153801,2021-07-29,2.0,13207,0.0,104.0,4.0,685000.0,43.284602,5.35918,1,6586.538461538462,2021,7,5591.026326691246,9444.161121024457
2021-153813,2021-07-12,2.0,13207,0.0,72.0,3.0,355750.0,43.291677,5.359386,1,4940.972222222223,2021,7,5591.026326691246,9444.161121024457
2021-153843,2021-07-29,1.0,13207,187.0,73.0,3.0,380000.0,43.279139,5.37172,0,5205.479452054795,2021,7,5591.026326691246,9444.161121024457
2021-153900,2021-07-20,2.0,13207,0.0,63.0,3.0,402000.0,43.291527,5.368855,1,6380.952380952381,2021,7,5591.026326691246,9444.161121024457
2021-153920,2021-07-19,2.0,13207,0.0,43.0,3.0,120000.0,43.29132,5.369403,1,2790.6976744186045,2021,7,5591.026326691246,9444.161121024457
2021-153947,2021-07-29,2.0,13207,0.0,35.0,2.0,160000.0,43.284114,5.356987,2,4571.428571428572,2021,7,5591.026326691246,9444.161121024457
2021-153963,2021-08-10,2.0,13207,0.0,70.0,3.0,240000.0,43.289887,5.364759,1,3428.5714285714284,2021,8,5591.026326691246,9444.161121024457
2021-153993,2021-07-23,2.0,13207,0.0,72.0,4.0,265800.0,43.290023,5.364144,2,3691.6666666666665,2021,7,5591.026326691246,9444.161121024457
2021-154042,2021-07-26,2.0,13207,0.0,65.0,3.0,281400.0,43.28425,5.355394,2,4329.2307692307695,2021,7,5591.026326691246,9444.161121024457
2021-154051,2021-07-19,2.0,13207,0.0,45.0,1.0,135000.0,43.289381,5.364997,1,3000.0,2021,7,5591.026326691246,9444.161121024457
2021-154062,2021-07-23,2.0,13207,0.0,43.0,2.0,160766.0,43.291505,5.357475,1,3738.7441860465115,2021,7,5591.026326691246,9444.161121024457
2021-154146,2021-07-27,1.0,13207,0.0,29.0,1.0,190000.0,43.283003,5.348509,1,6551.724137931034,2021,7,5591.026326691246,9444.161121024457
2021-154161,2021-08-10,2.0,13207,0.0,135.0,3.0,571020.0,43.286855,5.358873,2,4229.777777777777,2021,8,5591.026326691246,9444.161121024457
2021-154223,2021-07-30,1.0,13207,61.0,36.0,1.0,270000.0,43.274428,5.362108,0,7500.0,2021,7,5591.026326691246,9444.161121024457
2021-154258,2021-08-04,2.0,13207,0.0,72.0,3.0,295000.0,43.286379,5.360527,1,4097.222222222223,2021,8,5591.026326691246,9444.161121024457
2021-154267,2021-08-03,2.0,13207,0.0,60.0,1.0,241000.0,43.289137,5.360575,1,4016.6666666666665,2021,8,5591.026326691246,9444.161121024457
2021-154280,2021-07-30,1.0,13207,370.0,100.0,4.0,890000.0,43.276668,5.359444,0,8900.0,2021,7,5591.026326691246,9444.161121024457
2021-154296,2021-07-30,2.0,13207,0.0,63.0,3.0,230000.0,43.287325,5.356679,2,3650.7936507936506,2021,7,5591.026326691246,9444.161121024457
2021-154305,2021-07-29,2.0,13207,0.0,73.0,4.0,405000.0,43.288059,5.358295,3,5547.945205479452,2021,7,5591.026326691246,9444.161121024457
2021-154396,2021-07-28,2.0,13207,0.0,58.0,3.0,177000.0,43.287152,5.366735,2,3051.7241379310344,2021,7,5591.026326691246,9444.161121024457
2021-154425,2021-07-26,2.0,13207,0.0,154.0,4.0,818700.0,43.273401,5.366787,1,5316.233766233766,2021,7,5591.026326691246,9444.161121024457
2021-154470,2021-08-02,2.0,13207,0.0,110.0,4.0,713850.0,43.285716,5.360579,1,6489.545454545455,2021,8,5591.026326691246,9444.161121024457
2021-154471,2021-08-04,2.0,13207,0.0,43.0,2.0,200000.0,43.292082,5.370078,1,4651.162790697675,2021,8,5591.026326691246,9444.161121024457
2021-154512,2021-08-03,2.0,13207,0.0,44.0,2.0,153600.0,43.286439,5.365992,1,3490.909090909091,2021,8,5591.026326691246,9444.161121024457
2021-154516,2021-08-24,2.0,13207,0.0,81.0,3.0,263000.0,43.287827,5.361695,2,3246.9135802469136,2021,8,5591.026326691246,9444.161121024457
2021-154551,2021-07-30,2.0,13207,0.0,63.0,3.0,250000.0,43.285905,5.366416,1,3968.253968253968,2021,7,5591.026326691246,9444.161121024457
2021-154558,2021-07-23,2.0,13207,0.0,35.0,1.0,175000.0,43.285915,5.360576,1,5000.0,2021,7,5591.026326691246,9444.161121024457
2021-154681,2021-07-30,2.0,13207,0.0,74.0,4.0,419520.0,43.291677,5.35963,1,5669.189189189189,2021,7,5591.026326691246,9444.161121024457
2021-154692,2021-08-09,1.0,13207,244.0,80.0,3.0,650000.0,43.281384,5.351741,0,8125.0,2021,8,5591.026326691246,9444.161121024457
2021-154710,2021-08-05,2.0,13207,0.0,64.0,3.0,225000.0,43.291677,5.359386,1,3515.625,2021,8,5591.026326691246,9444.161121024457
2021-154824,2021-08-05,2.0,13207,0.0,55.0,2.0,180000.0,43.289371,5.368238,3,3272.7272727272725,2021,8,5591.026326691246,9444.161121024457
2021-154852,2021-08-03,2.0,13207,0.0,94.0,4.0,475000.0,43.288178,5.364299,1,5053.191489361702,2021,8,5591.026326691246,9444.161121024457
2021-154929,2021-08-10,2.0,13207,0.0,68.0,2.0,288620.0,43.290121,5.358995,3,4244.411764705882,2021,8,5591.026326691246,9444.161121024457
2021-154961,2021-08-04,2.0,13207,0.0,32.0,3.0,150000.0,43.285571,5.351991,2,4687.5,2021,8,5591.026326691246,9444.161121024457
2021-154975,2021-08-12,2.0,13207,0.0,45.0,2.0,120000.0,43.291309,5.367086,2,2666.6666666666665,2021,8,5591.026326691246,9444.161121024457
2021-155052,2021-08-23,2.0,13207,0.0,85.0,4.0,454000.0,43.285616,5.353914,1,5341.176470588235,2021,8,5591.026326691246,9444.161121024457
2021-155120,2021-08-30,2.0,13207,0.0,78.0,3.0,504230.0,43.281192,5.36695,2,6464.48717948718,2021,8,5591.026326691246,9444.161121024457
2021-155140,2021-08-05,2.0,13207,0.0,86.0,3.0,800000.0,43.287839,5.354431,1,9302.32558139535,2021,8,5591.026326691246,9444.161121024457
2021-155148,2021-07-05,2.0,13207,0.0,72.0,3.0,165000.0,43.289113,5.363384,1,2291.6666666666665,2021,7,5591.026326691246,9444.161121024457
2021-155194,2021-08-06,2.0,13207,0.0,36.0,2.0,135000.0,43.287959,5.359861,2,3750.0,2021,8,5591.026326691246,9444.161121024457
2021-155202,2021-08-13,2.0,13207,0.0,73.0,3.0,435000.0,43.29201,5.368108,2,5958.904109589041,2021,8,5591.026326691246,9444.161121024457
2021-155206,2021-08-23,1.0,13207,154.0,120.0,4.0,995000.0,43.285409,5.352564,0,8291.666666666666,2021,8,5591.026326691246,9444.161121024457
2021-155219,2021-08-26,2.0,13207,0.0,40.0,2.0,230000.0,43.279579,5.363631,1,5750.0,2021,8,5591.026326691246,9444.161121024457
2021-155236,2021-08-17,2.0,13207,0.0,19.0,1.0,75000.0,43.290951,5.356618,1,3947.3684210526317,2021,8,5591.026326691246,9444.161121024457
2021-155248,2021-08-05,2.0,13207,0.0,81.0,3.0,419775.0,43.287485,5.364427,1,5182.407407407408,2021,8,5591.026326691246,9444.161121024457
2021-155349,2021-08-26,2.0,13207,0.0,82.0,4.0,394500.0,43.287822,5.361322,2,4810.975609756098,2021,8,5591.026326691246,9444.161121024457
2021-155363,2021-08-13,1.0,13207,119.0,85.0,4.0,520000.0,43.281616,5.34893,0,6117.64705882353,2021,8,5591.026326691246,9444.161121024457
2021-155399,2021-08-31,2.0,13207,0.0,54.0,2.0,210000.0,43.289948,5.365946,1,3888.8888888888887,2021,8,5591.026326691246,9444.161121024457
2021-155429,2021-08-23,2.0,13207,0.0,78.0,5.0,230000.0,43.285387,5.359424,1,2948.7179487179487,2021,8,5591.026326691246,9444.161121024457
2021-155437,2021-08-26,2.0,13207,0.0,55.0,3.0,248000.0,43.286215,5.367298,1,4509.090909090909,2021,8,5591.026326691246,9444.161121024457
2021-155459,2021-08-23,1.0,13207,203.0,75.0,2.0,720000.0,43.283126,5.35504,0,9600.0,2021,8,5591.026326691246,9444.161121024457
2021-155553,2021-08-31,2.0,13207,0.0,65.0,3.0,216000.0,43.286353,5.361527,2,3323.076923076923,2021,8,5591.026326691246,9444.161121024457
2021-155562,2021-09-03,2.0,13207,0.0,70.0,4.0,545000.0,43.286185,5.357759,1,7785.714285714285,2021,9,5591.026326691246,9444.161121024457
2021-155596,2021-09-03,2.0,13207,0.0,150.0,4.0,777760.0,43.2878,5.367644,3,5185.066666666667,2021,9,5591.026326691246,9444.161121024457
2021-155606,2021-08-27,1.0,13207,253.0,170.0,6.0,1244500.0,43.282851,5.362714,0,7320.588235294118,2021,8,5591.026326691246,9444.161121024457
2021-155613,2021-08-31,2.0,13207,0.0,42.0,3.0,110000.0,43.287065,5.365696,1,2619.0476190476193,2021,8,5591.026326691246,9444.161121024457
2021-155615,2021-08-27,2.0,13207,0.0,89.0,4.0,265000.0,43.292082,5.370078,2,2977.5280898876404,2021,8,5591.026326691246,9444.161121024457
2021-155638,2021-08-31,2.0,13207,0.0,39.0,2.0,170000.0,43.285445,5.367728,2,4358.974358974359,2021,8,5591.026326691246,9444.161121024457
2021-155644,2021-09-07,2.0,13207,0.0,47.0,3.0,140000.0,43.285504,5.357033,1,2978.723404255319,2021,9,5591.026326691246,9444.161121024457
2021-155659,2021-09-03,2.0,13207,0.0,80.0,4.0,297650.0,43.290786,5.359922,2,3720.625,2021,9,5591.026326691246,9444.161121024457
2021-155663,2021-09-02,2.0,13207,0.0,20.0,1.0,106000.0,43.288002,5.362173,1,5300.0,2021,9,5591.026326691246,9444.161121024457
2021-155718,2021-08-30,2.0,13207,0.0,80.0,3.0,492100.0,43.276864,5.370555,3,6151.25,2021,8,5591.026326691246,9444.161121024457
